date;close
2022-01-03;13.356599807739258
2022-01-04;13.061699867248535
2022-01-05;13.411499977111816
2022-01-06;13.687999725341797
2022-01-07;13.782099723815918
2022-01-10;13.749349594116211
2022-01-11;13.809000015258789
2022-01-12;13.760499954223633
2022-01-13;13.243399620056152
2022-01-14;13.5826997756958
2022-01-17;13.43317985534668
2022-01-18;13.450599670410156
2022-01-19;13.527700424194336
2022-01-20;13.423600196838379
2022-01-21;13.354999542236328
2022-01-24;13.434650421142578
2022-01-25;13.434760093688965
2022-01-26;13.476900100708008
2022-01-27;13.577099800109863
2022-01-28;13.617600440979004
2022-01-31;13.482049942016602
2022-02-01;13.29580020904541
2022-02-02;13.350179672241211
2022-02-03;13.46560001373291
2022-02-04;13.566200256347656
2022-02-07;13.556659698486328
2022-02-08;13.570369720458984
2022-02-09;13.577210426330566
2022-02-10;13.539199829101562
2022-02-11;13.496100425720215
2022-02-14;13.505419731140137
2022-02-15;13.590800285339355
2022-02-16;13.60319995880127
2022-02-17;13.59570026397705
2022-02-18;13.522600173950195
2022-02-21;13.60807991027832
2022-02-22;13.67549991607666
2022-02-23;13.762280464172363
2022-02-24;13.820500373840332
2022-02-25;14.053000450134277
2022-02-28;14.028840065002441
2022-03-01;13.791000366210938
2022-03-02;13.835200309753418
2022-03-03;13.982999801635742
2022-03-04;14.113499641418457
2022-03-07;14.239629745483398
2022-03-08;14.378999710083008
2022-03-09;14.491299629211426
2022-03-10;14.659099578857422
2022-03-11;14.838000297546387
2022-03-14;14.75
2022-03-15;14.774860382080078
2022-03-16;14.700799942016602
2022-03-17;14.557979583740234
2022-03-18;14.703310012817383
2022-03-21;14.806859970092773
2022-03-22;14.82174015045166
2022-03-23;14.818300247192383
2022-03-24;14.826700210571289
2022-03-25;14.836000442504883
2022-03-27;14.82759952545166
2022-03-28;14.821399688720703
2022-03-29;14.569250106811523
2022-03-30;14.651009559631348
2022-03-31;14.666199684143066
2022-04-03;14.674039840698242
2022-04-04;14.691499710083008
2022-04-05;14.717900276184082
2022-04-06;14.699589729309082
2022-04-07;14.753700256347656
2022-04-10;14.74020004272461
2022-04-11;14.664600372314453
2022-04-12;14.581500053405762
2022-04-13;14.59060001373291
2022-04-14;14.622699737548828
2022-04-17;14.621800422668457
2022-04-18;14.640899658203125
2022-04-19;14.652000427246094
2022-04-20;14.666799545288086
2022-04-21;14.70398998260498
2022-04-24;14.747099876403809
2022-04-25;14.771900177001953
2022-04-26;14.799699783325195
2022-04-27;14.809800148010254
2022-04-28;14.78888988494873
2022-05-01;14.854900360107422
2022-05-02;14.886699676513672
2022-05-03;14.80679988861084
2022-05-04;14.739700317382812
2022-05-05;14.865079879760742
2022-05-08;14.940130233764648
2022-05-09;15.098400115966797
2022-05-10;15.32544994354248
2022-05-11;15.285400390625
2022-05-12;15.406800270080566
2022-05-15;15.480199813842773
2022-05-16;15.600299835205078
2022-05-17;15.911999702453613
2022-05-18;15.956299781799316
2022-05-19;15.902649879455566
2022-05-22;15.929900169372559
2022-05-23;15.933099746704102
2022-05-24;16.09749984741211
2022-05-25;16.347999572753906
2022-05-26;16.360700607299805
2022-05-29;16.334299087524414
2022-05-30;16.383499145507812
2022-05-31;16.377729415893555
2022-06-01;16.443700790405273
2022-06-02;16.48349952697754
2022-06-05;16.508699417114258
2022-06-06;16.594329833984375
2022-06-07;16.837099075317383
2022-06-08;17.176990509033203
2022-06-09;17.239599227905273
2022-06-12;17.23390007019043
2022-06-13;17.269100189208984
2022-06-14;17.251279830932617
2022-06-15;17.236400604248047
2022-06-16;17.296600341796875
2022-06-19;17.33650016784668
2022-06-20;17.31220054626465
2022-06-21;17.34600067138672
2022-06-22;17.342599868774414
2022-06-23;17.34589958190918
2022-06-26;16.668899536132812
2022-06-27;16.563800811767578
2022-06-28;16.624500274658203
2022-06-29;16.62820053100586
2022-06-30;16.6919002532959
2022-07-03;16.733539581298828
2022-07-04;16.778430938720703
2022-07-05;17.001399993896484
2022-07-06;17.212499618530273
2022-07-07;17.258899688720703
2022-07-10;17.2716007232666
2022-07-11;17.34469985961914
2022-07-12;17.280500411987305
2022-07-13;17.41119956970215
2022-07-14;17.464099884033203
2022-07-17;17.339599609375
2022-07-18;17.461000442504883
2022-07-19;17.541200637817383
2022-07-20;17.594999313354492
2022-07-21;17.72047996520996
2022-07-24;17.757299423217773
2022-07-25;17.829200744628906
2022-07-26;17.871999740600586
2022-07-27;17.867399215698242
2022-07-28;17.945199966430664
2022-07-31;17.922500610351562
2022-08-01;17.89349937438965
2022-08-02;17.943099975585938
2022-08-03;17.930700302124023
2022-08-04;17.941699981689453
2022-08-07;17.9237003326416
2022-08-08;17.93779945373535
2022-08-09;17.923999786376953
2022-08-10;17.870100021362305
2022-08-11;17.949100494384766
2022-08-14;17.940000534057617
2022-08-15;17.951860427856445
2022-08-16;17.90625
2022-08-17;17.944000244140625
2022-08-18;18.07670021057129
2022-08-21;18.087799072265625
2022-08-22;18.090999603271484
2022-08-23;18.120899200439453
2022-08-24;18.148000717163086
2022-08-25;18.165800094604492
2022-08-28;18.167509078979492
2022-08-29;18.18000030517578
2022-08-30;18.15026092529297
2022-08-31;18.189199447631836
2022-09-01;18.20709991455078
2022-09-04;18.211029052734375
2022-09-05;18.214149475097656
2022-09-06;18.22620964050293
2022-09-07;18.221200942993164
2022-09-08;18.23870086669922
2022-09-11;18.221399307250977
2022-09-12;18.22249984741211
2022-09-13;18.246400833129883
2022-09-14;18.22907066345215
2022-09-15;18.27322006225586
2022-09-18;18.25429916381836
2022-09-19;18.29290008544922
2022-09-20;18.310720443725586
2022-09-21;18.315000534057617
2022-09-22;18.33799934387207
2022-09-25;18.4325008392334
2022-09-26;18.449499130249023
2022-09-27;18.442899703979492
2022-09-28;18.523300170898438
2022-09-29;18.497499465942383
2022-10-02;18.516199111938477
2022-10-03;18.523700714111328
2022-10-04;18.569700241088867
2022-10-05;18.54833984375
2022-10-06;18.575300216674805
2022-10-09;18.577999114990234
2022-10-10;18.583099365234375
2022-10-11;18.5841007232666
2022-10-12;18.509899139404297
2022-10-13;18.552900314331055
2022-10-16;18.58690071105957
2022-10-17;18.54891014099121
2022-10-18;18.57990074157715
2022-10-19;18.59309959411621
2022-10-20;18.5856990814209
2022-10-23;18.554330825805664
2022-10-24;18.59079933166504
2022-10-25;18.606800079345703
2022-10-26;18.59040069580078
2022-10-27;18.60890007019043
2022-10-31;18.572969436645508
2022-11-01;18.616670608520508
2022-11-02;18.604299545288086
2022-11-03;18.614999771118164
2022-11-04;18.60919952392578
2022-11-07;18.60007095336914
2022-11-08;18.444000244140625
2022-11-09;18.54050064086914
2022-11-10;18.585039138793945
2022-11-11;18.482650756835938
2022-11-14;18.491619110107422
2022-11-15;18.591100692749023
2022-11-16;18.60770034790039
2022-11-17;18.603679656982422
2022-11-18;18.599199295043945
2022-11-21;18.610429763793945
2022-11-22;18.60059928894043
2022-11-23;18.61210060119629
2022-11-24;18.608999252319336
2022-11-25;18.626800537109375
2022-11-28;18.59602928161621
2022-11-29;18.618499755859375
2022-11-30;18.63990020751953
2022-12-01;18.6299991607666
2022-12-02;18.632600784301758
2022-12-05;18.630699157714844
2022-12-06;18.62459945678711
2022-12-07;18.62660026550293
2022-12-08;18.62697982788086
2022-12-09;18.638530731201172
2022-12-12;18.635610580444336
2022-12-13;18.617900848388672
2022-12-14;18.629499435424805
2022-12-15;18.607770919799805
2022-12-16;18.64459991455078
2022-12-19;18.622900009155273
2022-12-20;18.645200729370117
2022-12-21;18.636680603027344
2022-12-22;18.654800415039062
2022-12-23;18.66963005065918
2022-12-26;18.623430252075195
2022-12-27;18.65679931640625
2022-12-28;18.656999588012695
2022-12-29;18.69367027282715
2022-12-30;18.70298957824707
2023-01-02;18.644729614257812
2023-01-03;18.74329948425293
2023-01-04;18.70686912536621
2023-01-05;18.735950469970703
2023-01-06;18.766599655151367
2023-01-09;18.768489837646484
2023-01-10;18.758499145507812
2023-01-11;18.754459381103516
2023-01-12;18.773399353027344
2023-01-13;18.77869987487793
2023-01-16;18.783069610595703
2023-01-17;18.779090881347656
2023-01-18;18.75263023376465
2023-01-19;18.763029098510742
2023-01-20;18.792699813842773
2023-01-23;18.793350219726562
2023-01-24;18.719240188598633
2023-01-25;18.795230865478516
2023-01-26;18.804000854492188
2023-01-27;18.81049919128418
2023-01-30;18.798599243164062
2023-01-31;18.808000564575195
2023-02-01;18.804000854492188
2023-02-02;18.807449340820312
2023-02-03;18.80525016784668
2023-02-06;18.825319290161133
2023-02-07;18.829099655151367
2023-02-08;18.831600189208984
2023-02-09;18.832359313964844
2023-02-10;18.829700469970703
2023-02-13;18.82975959777832
2023-02-14;18.837459564208984
2023-02-15;18.84394073486328
2023-02-16;18.85038948059082
2023-02-17;18.854820251464844
2023-02-20;18.85346031188965
2023-02-21;18.863500595092773
2023-02-22;18.862699508666992
2023-02-23;18.875200271606445
2023-02-24;18.86302947998047
2023-02-27;18.882020950317383
2023-02-28;18.884199142456055
2023-03-01;18.882400512695312
2023-03-02;18.883399963378906
2023-03-03;18.885700225830078
2023-03-06;18.88681983947754
2023-03-07;18.869890213012695
