date;close
2022-01-03;15.929900169372559
2022-01-04;15.861499786376953
2022-01-05;15.999119758605957
2022-01-06;15.850629806518555
2022-01-07;15.69729995727539
2022-01-10;15.547329902648926
2022-01-11;15.659299850463867
2022-01-12;15.488479614257812
2022-01-13;15.279669761657715
2022-01-14;15.394599914550781
2022-01-17;15.318750381469727
2022-01-18;15.32960033416748
2022-01-19;15.487099647521973
2022-01-20;15.29738998413086
2022-01-21;15.215700149536133
2022-01-24;15.062060356140137
2022-01-25;15.229999542236328
2022-01-26;15.237500190734863
2022-01-27;15.292719841003418
2022-01-28;15.430660247802734
2022-01-31;15.582269668579102
2022-02-01;15.342020034790039
2022-02-02;15.234999656677246
2022-02-03;15.306610107421875
2022-02-04;15.231550216674805
2022-02-07;15.415300369262695
2022-02-08;15.485899925231934
2022-02-09;15.321149826049805
2022-02-10;15.205599784851074
2022-02-11;15.154999732971191
2022-02-14;15.202779769897461
2022-02-15;15.077569961547852
2022-02-16;15.092399597167969
2022-02-17;15.001199722290039
2022-02-18;14.996399879455566
2022-02-21;15.110179901123047
2022-02-22;15.137499809265137
2022-02-23;15.05780029296875
2022-02-24;15.093500137329102
2022-02-25;15.334150314331055
2022-02-28;15.35280990600586
2022-03-01;15.326199531555176
2022-03-02;15.395999908447266
2022-03-03;15.290200233459473
2022-03-04;15.168230056762695
2022-03-07;15.297900199890137
2022-03-08;15.336600303649902
2022-03-09;15.272100448608398
2022-03-10;15.009699821472168
2022-03-11;15.02258014678955
2022-03-14;15.0
2022-03-15;15.092949867248535
2022-03-16;15.087400436401367
2022-03-17;14.906200408935547
2022-03-18;14.904399871826172
2022-03-21;14.922430038452148
2022-03-22;14.898750305175781
2022-03-23;14.803999900817871
2022-03-24;14.730600357055664
2022-03-25;14.485679626464844
2022-03-27;14.553589820861816
2022-03-28;14.650400161743164
2022-03-29;14.502900123596191
2022-03-30;14.482199668884277
2022-03-31;14.595399856567383
2022-04-03;14.650199890136719
2022-04-04;14.574199676513672
2022-04-05;14.671600341796875
2022-04-06;14.677200317382812
2022-04-07;14.722200393676758
2022-04-10;14.63539981842041
2022-04-11;14.551859855651855
2022-04-12;14.514389991760254
2022-04-13;14.531299591064453
2022-04-14;14.638699531555176
2022-04-17;14.622200012207031
2022-04-18;14.654000282287598
2022-04-19;14.960200309753418
2022-04-20;15.0246000289917
2022-04-21;15.35912036895752
2022-04-24;15.569540023803711
2022-04-25;15.673100471496582
2022-04-26;15.824649810791016
2022-04-27;15.863659858703613
2022-04-28;15.982500076293945
2022-05-01;15.794099807739258
2022-05-02;16.10759925842285
2022-05-03;15.733240127563477
2022-05-04;15.468799591064453
2022-05-05;15.979599952697754
2022-05-08;16.061500549316406
2022-05-09;16.222200393676758
2022-05-10;16.11886978149414
2022-05-11;16.078399658203125
2022-05-12;16.05620002746582
2022-05-15;16.149919509887695
2022-05-16;16.12211036682129
2022-05-17;15.90233039855957
2022-05-18;16.0674991607666
2022-05-19;15.832099914550781
2022-05-22;15.834059715270996
2022-05-23;15.776300430297852
2022-05-24;15.622050285339355
2022-05-25;15.71660041809082
2022-05-26;15.674969673156738
2022-05-29;15.5649995803833
2022-05-30;15.476799964904785
2022-05-31;15.59550952911377
2022-06-01;15.593299865722656
2022-06-02;15.448399543762207
2022-06-05;15.536100387573242
2022-06-06;15.421699523925781
2022-06-07;15.364279747009277
2022-06-08;15.277600288391113
2022-06-09;15.474499702453613
2022-06-12;15.858280181884766
2022-06-13;16.112899780273438
2022-06-14;16.014999389648438
2022-06-15;15.739299774169922
2022-06-16;15.996199607849121
2022-06-19;15.97665023803711
2022-06-20;16.02359962463379
2022-06-21;15.914560317993164
2022-06-22;15.899609565734863
2022-06-23;15.935409545898438
2022-06-26;15.764900207519531
2022-06-27;15.827300071716309
2022-06-28;16.063400268554688
2022-06-29;16.20870018005371
2022-06-30;16.255739212036133
2022-07-03;16.39579963684082
2022-07-04;16.331499099731445
2022-07-05;16.533349990844727
2022-07-06;16.764299392700195
2022-07-07;16.68610954284668
2022-07-10;16.812829971313477
2022-07-11;17.07349967956543
2022-07-12;17.017240524291992
2022-07-13;16.94529914855957
2022-07-14;17.12179946899414
2022-07-17;17.045000076293945
2022-07-18;17.090749740600586
2022-07-19;17.072500228881836
2022-07-20;17.123300552368164
2022-07-21;17.035400390625
2022-07-24;16.78809928894043
2022-07-25;16.779300689697266
2022-07-26;16.858400344848633
2022-07-27;16.66699981689453
2022-07-28;16.526199340820312
2022-07-31;16.605039596557617
2022-08-01;16.476150512695312
2022-08-02;16.806049346923828
2022-08-03;16.739700317382812
2022-08-04;16.575550079345703
2022-08-07;16.772600173950195
2022-08-08;16.62540054321289
2022-08-09;16.566499710083008
2022-08-10;16.17176055908203
2022-08-11;16.236799240112305
2022-08-14;16.235200881958008
2022-08-15;16.421110153198242
2022-08-16;16.36520004272461
2022-08-17;16.645000457763672
