date;close
2022-01-03;3852.5
2022-01-04;3873.489990234375
2022-01-05;3815.050048828125
2022-01-06;3753.2900390625
2022-01-10;3738.679931640625
2022-01-11;3785.2900390625
2022-01-12;3829.949951171875
2022-01-13;3674.72998046875
2022-01-14;3596.97998046875
2022-01-17;3560.35009765625
2022-01-18;3328.93994140625
2022-01-19;3436.820068359375
2022-01-20;3516.02001953125
2022-01-21;3439.25
2022-01-24;3235.280029296875
2022-01-25;3258.739990234375
2022-01-26;3357.659912109375
2022-01-27;3455.929931640625
2022-01-28;3488.60009765625
2022-01-31;3530.3798828125
2022-02-01;3548.169921875
2022-02-02;3543.800048828125
2022-02-03;3471.179931640625
2022-02-04;3471.010009765625
2022-02-07;3470.780029296875
2022-02-08;3551.64990234375
2022-02-09;3638.929931640625
2022-02-10;3655.760009765625
2022-02-11;3546.6201171875
2022-02-14;3481.3798828125
2022-02-15;3600.2900390625
2022-02-16;3646.409912109375
2022-02-17;3511.080078125
2022-02-18;3393.31005859375
2022-02-21;3036.8798828125
2022-02-22;3084.739990234375
2022-02-24;2058.1201171875
2022-02-25;2470.47998046875
2022-03-24;2578.510009765625
2022-03-25;2484.1298828125
2022-03-28;2430.699951171875
2022-03-29;2408.489990234375
2022-03-30;2513.030029296875
2022-03-31;2703.510009765625
2022-04-01;2759.639892578125
2022-04-04;2787.68994140625
2022-04-05;2662.7900390625
2022-04-06;2611.429931640625
2022-04-07;2635.389892578125
2022-04-08;2592.719970703125
2022-04-11;2557.159912109375
2022-04-12;2540.989990234375
2022-04-13;2528.419921875
2022-04-14;2404.72998046875
2022-04-15;2424.989990234375
2022-04-18;2342.6298828125
2022-04-19;2317.4599609375
2022-04-20;2330.72998046875
2022-04-21;2271.050048828125
2022-04-22;2232.22998046875
2022-04-25;2186.219970703125
2022-04-26;2318.4599609375
2022-04-27;2424.280029296875
2022-04-28;2383.659912109375
2022-04-29;2445.169921875
2022-05-04;2373.159912109375
2022-05-05;2404.800048828125
2022-05-06;2393.030029296875
