date;close
2022-01-03;18270.509765625
2022-01-04;18526.349609375
2022-01-05;18499.9609375
2022-01-06;18367.919921875
2022-01-07;18169.759765625
2022-01-10;18239.380859375
2022-01-11;18288.2109375
2022-01-12;18375.400390625
2022-01-13;18436.9296875
2022-01-14;18403.330078125
2022-01-17;18525.439453125
2022-01-18;18378.640625
2022-01-19;18227.4609375
2022-01-20;18218.279296875
2022-01-21;17899.30078125
2022-01-24;17989.0390625
2022-01-25;17701.119140625
2022-01-26;17674.400390625
2022-02-07;17900.30078125
2022-02-08;17966.560546875
2022-02-09;18151.759765625
2022-02-10;18338.05078125
2022-02-11;18310.939453125
2022-02-14;17997.669921875
2022-02-15;17951.810546875
2022-02-16;18231.470703125
2022-02-17;18268.5703125
2022-02-18;18232.349609375
2022-02-21;18221.490234375
2022-02-22;17969.2890625
2022-02-23;18055.73046875
2022-02-24;17594.55078125
2022-02-25;17652.1796875
2022-03-01;17898.25
2022-03-02;17867.599609375
2022-03-03;17934.400390625
2022-03-04;17736.51953125
2022-03-07;17178.689453125
2022-03-08;16825.25
2022-03-09;17015.359375
2022-03-10;17433.19921875
2022-03-11;17264.740234375
2022-03-14;17263.0390625
2022-03-15;16926.060546875
2022-03-16;16940.830078125
2022-03-17;17448.220703125
2022-03-18;17456.51953125
2022-03-21;17560.359375
2022-03-22;17559.7109375
2022-03-23;17731.369140625
2022-03-24;17699.060546875
2022-03-25;17676.94921875
2022-03-28;17520.009765625
2022-03-29;17548.66015625
2022-03-30;17740.560546875
2022-03-31;17693.470703125
2022-04-01;17625.58984375
2022-04-06;17522.5
2022-04-07;17178.630859375
2022-04-08;17284.5390625
2022-04-11;17048.369140625
2022-04-12;16990.91015625
2022-04-13;17301.650390625
2022-04-14;17245.650390625
2022-04-15;17004.1796875
2022-04-18;16898.869140625
2022-04-19;16993.400390625
2022-04-20;17148.880859375
2022-04-21;17127.94921875
2022-04-22;17025.08984375
2022-04-25;16620.900390625
2022-04-26;16644.7890625
2022-04-27;16303.349609375
2022-04-28;16419.380859375
2022-04-29;16592.1796875
2022-05-03;16498.900390625
2022-05-04;16565.830078125
2022-05-05;16696.119140625
2022-05-06;16408.19921875
2022-05-09;16048.919921875
2022-05-10;16061.7001953125
2022-05-11;16006.25
2022-05-12;15616.6796875
2022-05-13;15832.5400390625
2022-05-16;15901.0400390625
2022-05-17;16056.08984375
2022-05-18;16296.8603515625
2022-05-19;16020.3203125
2022-05-20;16144.849609375
2022-05-23;16156.41015625
2022-05-24;15963.6298828125
